Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2023-09-23 16:44:31,47.100.228.111,174.148.29.202,2978,33113,UDP,132,Data,HTTP,Quis nesciunt nam. Molestiae veritatis voluptas iure incidunt. Itaque officiis veniam ex soluta corporis.,IoC Detected,39.89,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Nitara Mani,Mozilla/5.0 (Android 2.2; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,Segment A,"Parbhani, Tripura",221.107.4.91,Log Data,Alert Data,Server
2020-05-10 11:02:41,35.26.220.95,139.114.81.147,5152,32701,TCP,416,Data,DNS,"Aut vitae eaque animi fugiat incidunt nostrum. Ipsam voluptatem veniam voluptate impedit.
Rerum id corrupti. Ad deserunt nisi sed dicta.",IoC Detected,83.55,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Shamik Chhabra,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/11.7z7578.0 Mobile/17C887 Safari/533.2",Segment C,"Imphal, Mizoram",103.210.125.145,Log Data,Alert Data,Server
2020-12-05 08:17:14,85.194.204.205,198.97.145.239,19184,23581,ICMP,439,Data,DNS,Magnam sint ab ipsa ea deleniti occaecati iusto. Animi numquam minus repellat esse molestiae quasi. Amet perspiciatis quod molestias facere ipsum asperiores aperiam.,IoC Detected,2.41,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Mannat Rajagopalan,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7; rv:1.9.4.20) Gecko/2542-04-16 21:48:51 Firefox/3.6.20,Segment A,"Lucknow, Rajasthan",175.234.168.121,Log Data,Alert Data,Server
2023-02-16 17:57:08,22.143.111.178,29.164.70.208,22141,32866,TCP,917,Data,DNS,Ex error quasi nulla provident sapiente dicta. Omnis nulla ipsa autem minima earum. Voluptate unde corrupti labore. Id esse optio nam id quidem.,IoC Detected,28.44,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Uthkarsh Seth,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/3943-08-14 07:33:40 Firefox/10.0,Segment B,"Miryalaguda, Maharashtra",117.146.42.56,Log Data,Alert Data,Firewall
2021-06-05 13:45:14,222.1.199.150,93.253.166.232,7272,50287,TCP,130,Data,HTTP,Nam non harum inventore necessitatibus odio fuga. Asperiores eveniet nulla numquam facilis. Adipisci ipsa veniam repellat.,IoC Detected,55.21,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Zoya Anne,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/63.0.825.0 Safari/535.2",Segment C,"Raurkela Industrial Township, Karnataka",67.232.224.42,Log Data,Alert Data,Server
2022-12-09 04:52:45,133.78.161.60,31.189.234.170,12155,63861,UDP,607,Data,HTTP,Laborum nisi veniam atque rerum tempore perferendis sunt. Magni laboriosam voluptas facere necessitatibus at.,IoC Detected,9.65,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Saira Luthra,Opera/8.47.(Windows NT 5.1; mn-MN) Presto/2.9.173 Version/10.00,Segment A,"Bongaigaon, West Bengal",138.185.217.36,Log Data,Alert Data,Server
2020-04-13 15:41:49,29.211.37.197,33.200.163.87,48850,62881,UDP,358,Data,DNS,Adipisci molestiae unde quis quis dicta ipsum id. Dolores ad sit recusandae.,IoC Detected,74.51,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Indrajit Dhillon,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_0 rv:6.0; or-IN) AppleWebKit/531.49.7 (KHTML, like Gecko) Version/4.0 Safari/531.49.7",Segment A,"Morena, Haryana",206.44.66.202,Log Data,Alert Data,Firewall
2021-02-01 15:41:39,147.245.76.17,33.131.180.69,48982,6424,ICMP,857,Control,DNS,Voluptates est eum suscipit at enim dignissimos. Ex qui eveniet numquam ea nam.,IoC Detected,55.25,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Diya Kaul,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.28.6 (KHTML, like Gecko) Version/5.0.4 Safari/534.28.6",Segment C,"Farrukhabad, Tripura",11.28.145.91,Log Data,Alert Data,Firewall
2023-05-18 11:30:43,38.124.108.150,102.86.8.82,44765,31091,UDP,1118,Data,DNS,"Eos dolor quam ea ipsum. Voluptatem natus earum quos veritatis esse.
Officiis quae omnis odio officia totam. Cumque soluta blanditiis.",IoC Detected,46.96,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Ojas Rau,Mozilla/5.0 (Windows 95; wa-BE; rv:1.9.0.20) Gecko/2814-10-22 00:32:33 Firefox/3.8,Segment B,"Ghaziabad, Mizoram",153.44.131.143,Log Data,Alert Data,Server
2021-10-06 10:02:26,54.53.194.183,38.220.42.154,61564,51926,UDP,1094,Control,FTP,"Doloremque molestiae mollitia dignissimos. Placeat dignissimos temporibus nesciunt.
A quae dolor atque labore. Recusandae quaerat tempora occaecati ad adipisci voluptatibus.",IoC Detected,70.2,Alert Triggered,DDoS,Known Pattern B,Logged,High,Hiran Butala,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_3 rv:5.0; nl-BE) AppleWebKit/533.13.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.13.6",Segment C,"Jamshedpur, Rajasthan",123.129.34.147,Log Data,Alert Data,Firewall
2021-06-01 20:44:14,216.67.141.160,56.86.35.73,55692,52425,UDP,82,Data,FTP,Animi magnam exercitationem sint accusamus amet aperiam. Eveniet delectus iusto nostrum esse odio iure.,IoC Detected,77.12,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Anya Samra,Opera/9.50.(Windows NT 5.0; cv-RU) Presto/2.9.179 Version/11.00,Segment A,"Chinsurah, Jharkhand",88.142.181.154,Log Data,Alert Data,Firewall
2022-04-09 23:25:36,26.73.58.130,110.45.51.14,49529,49566,UDP,1298,Control,HTTP,Molestias atque repellendus sunt. Illo dolores officiis veniam est occaecati. Totam consectetur perspiciatis eius. Dolor eius recusandae in nemo.,IoC Detected,86.08,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Myra Thaman,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mt-MT) AppleWebKit/535.18.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.18.3",Segment A,"Thiruvananthapuram, Odisha",169.220.73.153,Log Data,Alert Data,Firewall
2023-07-10 10:51:28,205.186.35.125,154.148.191.69,45088,47226,UDP,480,Data,FTP,"A nam optio. Ratione minima non unde suscipit suscipit.
Enim saepe nemo hic.",IoC Detected,69.82,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Jhanvi Rao,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; hi-IN) AppleWebKit/534.17.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.17.3",Segment B,"Jabalpur, Bihar",111.247.231.143,Log Data,Alert Data,Firewall
2020-09-14 06:17:54,215.111.80.229,180.31.81.181,46092,44972,ICMP,66,Control,DNS,Repudiandae aliquid eum explicabo dolore. Delectus vero quaerat quasi.,IoC Detected,40.22,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Parinaaz Verma,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),Segment C,"Pondicherry, Meghalaya",167.61.109.243,Log Data,Alert Data,Server
2021-11-10 02:54:27,177.71.166.159,14.239.224.150,33989,62816,ICMP,519,Control,DNS,Quaerat consequuntur occaecati eius neque magni. Nulla rem ullam occaecati illo. Laborum possimus cupiditate eos molestiae placeat. Sit ipsum ullam nobis explicabo.,IoC Detected,0.47,Alert Triggered,Malware,Known Pattern B,Logged,High,Zeeshan Kuruvilla,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.14.2 (KHTML, like Gecko) Version/5.0.4 Safari/534.14.2",Segment C,"Ajmer, Himachal Pradesh",54.250.98.29,Log Data,Alert Data,Server
2023-08-08 15:24:03,162.162.165.131,74.206.213.148,61728,35559,UDP,869,Control,HTTP,"Aspernatur saepe sunt inventore vel. Praesentium qui labore veritatis a illum inventore.
Atque delectus iusto a id dolorum dicta. Reiciendis quasi voluptatem. Sit minus incidunt aliquid quia.",IoC Detected,32.66,Alert Triggered,Malware,Known Pattern B,Blocked,High,Elakshi Chacko,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2; rv:1.9.6.20) Gecko/4203-01-16 02:00:15 Firefox/3.8,Segment C,"Bhimavaram, Arunachal Pradesh",80.167.4.161,Log Data,Alert Data,Server
2020-03-07 21:11:04,47.84.12.126,69.5.2.164,42833,24353,ICMP,1416,Control,DNS,Numquam velit sint vero. Alias repellat eum iusto. Laborum perspiciatis commodi repellat facere laudantium reprehenderit.,IoC Detected,20.2,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Sumer Reddy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/50.0.872.0 Safari/536.2",Segment A,"Hosur, Chhattisgarh",150.5.97.193,Log Data,Alert Data,Firewall
2022-04-02 18:38:04,86.49.163.136,66.175.1.203,32625,46785,TCP,706,Data,DNS,"Quas esse atque eius veniam explicabo nobis quisquam.
Assumenda aliquid aperiam. Reprehenderit animi pariatur voluptate quae qui iure. Vitae exercitationem est sapiente.",IoC Detected,54.64,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Lagan Bhatia,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/62.0.881.0 Safari/533.2",Segment B,"Jamnagar, Himachal Pradesh",38.219.162.193,Log Data,Alert Data,Server
2020-10-26 22:10:36,145.163.52.194,14.64.160.75,31993,61125,ICMP,416,Data,HTTP,Esse quae omnis aut expedita saepe excepturi ad. Enim impedit maiores asperiores odio.,IoC Detected,62.58,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Saira Ramesh,Opera/9.86.(Windows NT 6.0; mt-MT) Presto/2.9.169 Version/11.00,Segment C,"Dharmavaram, Punjab",89.37.220.233,Log Data,Alert Data,Firewall
2021-10-11 02:59:29,22.143.3.228,173.98.205.118,8851,5545,ICMP,1375,Control,DNS,"Ea cumque optio atque minus. Molestiae inventore nihil a.
Quam eveniet ipsa animi eveniet dolor autem.",IoC Detected,35.22,Alert Triggered,Malware,Known Pattern B,Ignored,High,Rati Babu,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; mhr-RU) AppleWebKit/533.8.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.8.6",Segment B,"Raebareli, Assam",24.237.155.156,Log Data,Alert Data,Firewall
2023-05-17 10:26:35,73.33.109.229,25.255.167.109,45411,23448,UDP,331,Control,HTTP,Debitis eveniet nobis. Autem libero ad enim odio. Numquam illo blanditiis temporibus aut. Vero quae accusamus dolores deserunt quasi velit ullam.,IoC Detected,29.66,Alert Triggered,Malware,Known Pattern A,Logged,Low,Bhamini Samra,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/38.0.837.0 Mobile/42X085 Safari/533.0",Segment B,"Anantapuram, Bihar",160.187.227.203,Log Data,Alert Data,Server
2023-02-27 11:46:00,160.18.5.122,203.163.226.146,31878,34280,ICMP,1255,Control,FTP,"Velit libero libero aliquam officiis perferendis.
Perspiciatis sapiente ipsa consequatur veniam tenetur enim aperiam. Deleniti aut dolor quis.",IoC Detected,5.85,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Damini Chawla,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),Segment B,"Kolhapur, West Bengal",20.52.221.37,Log Data,Alert Data,Server
2023-08-30 13:27:18,199.19.167.144,91.161.133.195,9857,41374,ICMP,1089,Control,HTTP,"Itaque eum vel.
Eaque facere rem sit veniam quod.
Enim magnam porro ad. Sed enim dolor provident quisquam aut.
Dicta alias architecto a numquam in similique. Nam delectus veritatis magni ipsa.",IoC Detected,50.04,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Kanav Sawhney,Mozilla/5.0 (Windows NT 5.01; ti-ER; rv:1.9.1.20) Gecko/8699-01-18 18:51:07 Firefox/14.0,Segment B,"Thiruvananthapuram, Andhra Pradesh",32.117.19.150,Log Data,Alert Data,Server
2020-04-23 08:49:31,191.122.52.1,57.10.35.64,40931,22942,ICMP,311,Control,FTP,Temporibus similique doloribus amet provident sed saepe. Ex architecto praesentium quasi.,IoC Detected,90.16,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Madhup Barad,Mozilla/5.0 (Windows NT 5.2; am-ET; rv:1.9.1.20) Gecko/8147-10-13 01:15:37 Firefox/3.8,Segment A,"Kulti, Odisha",91.114.175.253,Log Data,Alert Data,Server
2022-07-14 19:45:14,178.168.67.151,213.195.236.160,6873,30203,TCP,303,Control,FTP,"Mollitia vero error saepe. Repellendus fuga error. Amet odit enim enim delectus.
Aspernatur eligendi iste veniam impedit. Nesciunt quidem expedita.",IoC Detected,62.71,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Myra Dugal,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/57.0.882.0 Safari/531.0",Segment B,"Srinagar, Gujarat",23.225.211.111,Log Data,Alert Data,Server
2020-11-14 15:55:30,199.163.91.188,169.60.70.9,41180,56569,TCP,830,Control,DNS,"Ratione suscipit eos aliquid tempore. Voluptatem animi esse non aspernatur.
Animi autem dolore. Accusantium hic tenetur perspiciatis id neque.",IoC Detected,85.82,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Neysa Ramachandran,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/51.0.819.0 Safari/536.1",Segment B,"Bongaigaon, Andhra Pradesh",179.127.42.75,Log Data,Alert Data,Server
2022-09-23 17:41:26,148.47.121.42,121.243.91.203,29328,20983,UDP,1258,Data,FTP,Tempora est vitae aspernatur ratione consequatur. Tenetur debitis quae nesciunt asperiores. Fugiat quo ullam quasi neque blanditiis.,IoC Detected,23.86,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Shlok Tak,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),Segment A,"Bihar Sharif, West Bengal",42.8.223.139,Log Data,Alert Data,Firewall
2023-04-11 20:19:50,211.187.7.15,146.232.39.171,44257,53258,TCP,968,Data,DNS,"Architecto accusantium aut earum velit dolore maiores. Perferendis deleniti distinctio ab.
Illo fugit earum enim aspernatur amet. Est ratione nisi fugiat. Deserunt exercitationem voluptatem.",IoC Detected,54.88,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Farhan Reddy,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/23.0.892.0 Mobile/72I610 Safari/533.1",Segment C,"Saharanpur, Gujarat",54.200.70.178,Log Data,Alert Data,Firewall
2023-10-09 02:56:18,163.161.242.77,180.24.41.113,60234,39417,ICMP,280,Control,FTP,"Facere error ad recusandae eligendi labore quis laudantium. Dolorum nihil hic sunt quaerat occaecati.
Accusantium tenetur ducimus reprehenderit. Soluta cupiditate illum provident cumque fugiat.",IoC Detected,16.83,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Drishya Krishnamurthy,Opera/9.98.(Windows NT 10.0; ln-CD) Presto/2.9.180 Version/10.00,Segment A,"Amroha, Uttar Pradesh",153.75.236.235,Log Data,Alert Data,Server
2021-08-20 05:14:36,103.0.65.17,165.214.222.222,8030,36455,ICMP,897,Data,HTTP,"Itaque magnam aut suscipit at rem enim. Labore quas possimus. Culpa sint nobis quaerat perspiciatis nisi inventore similique.
Delectus non adipisci quasi delectus debitis illo. Sit ducimus atque.",IoC Detected,47.15,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Darshit Manne,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1),Segment B,"Sonipat, Madhya Pradesh",207.96.237.210,Log Data,Alert Data,Server
2023-06-14 05:12:23,52.72.189.169,178.56.208.205,51310,52721,TCP,479,Control,DNS,Totam fugiat magni eligendi velit. Reiciendis commodi reiciendis soluta incidunt vitae esse. Consequuntur maiores consectetur dolorem et iusto vel.,IoC Detected,10.7,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Yasmin Desai,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/17.0.849.0 Safari/533.0",Segment C,"Naihati, Arunachal Pradesh",38.150.224.173,Log Data,Alert Data,Server
2021-06-03 21:12:58,59.174.15.0,2.43.175.211,29346,58224,UDP,1389,Data,FTP,"Sequi placeat natus. Quibusdam praesentium quod.
Eaque sapiente eos ipsum aut dolor aut. Similique ipsam aperiam iste incidunt tempora.",IoC Detected,41.27,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Mishti Barad,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.16.5 (KHTML, like Gecko) Version/5.1 Safari/533.16.5",Segment C,"Kirari Suleman Nagar, Telangana",166.155.244.54,Log Data,Alert Data,Firewall
2022-03-21 13:54:29,140.135.134.26,87.218.109.193,21312,57911,ICMP,1371,Control,FTP,"Quam porro commodi amet voluptas quidem. Quos corporis ipsa. Ipsam suscipit aliquid ipsam veritatis vel neque.
Doloribus iste ea sapiente dolores. Illum non consectetur enim.",IoC Detected,91.69,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Sahil Sarna,Opera/8.62.(Windows NT 5.0; fa-IR) Presto/2.9.160 Version/12.00,Segment C,"Jodhpur, Mizoram",186.33.85.167,Log Data,Alert Data,Firewall
2022-07-22 15:07:21,208.70.63.21,205.217.133.123,1376,25261,ICMP,1354,Control,FTP,Praesentium consequuntur numquam sunt. Non eum hic dicta sapiente voluptate dignissimos.,IoC Detected,10.24,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Hrishita Seshadri,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sat-IN) AppleWebKit/534.48.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.48.7",Segment A,"Kishanganj, Goa",162.105.75.81,Log Data,Alert Data,Firewall
2022-01-18 14:13:36,205.152.225.28,39.219.76.28,42781,56823,UDP,688,Control,HTTP,Itaque aliquam reiciendis at. Magni aut similique. Natus aliquid delectus.,IoC Detected,14.72,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Umang Doctor,Opera/8.27.(Windows NT 6.1; lzh-TW) Presto/2.9.175 Version/10.00,Segment C,"Ongole, Maharashtra",60.56.118.225,Log Data,Alert Data,Firewall
2020-02-12 16:13:31,181.12.54.52,153.209.249.66,26668,27247,UDP,917,Data,FTP,"Facere beatae occaecati officia. In id tempore amet quia maiores.
Totam molestias asperiores tempore sequi.
Fuga laborum in repellendus enim. Minima harum quisquam.",IoC Detected,17.84,Alert Triggered,Malware,Known Pattern B,Logged,Low,Madhup Wable,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/38.0.851.0 Safari/531.2",Segment C,"Bhimavaram, Meghalaya",132.2.86.33,Log Data,Alert Data,Server
2023-03-22 17:39:55,186.70.205.162,5.222.13.60,23971,55745,ICMP,163,Data,DNS,"Magni reiciendis ut totam officiis atque. Eaque earum illum commodi voluptatum.
Accusantium voluptatem animi voluptatem ex. Dolorum consectetur ab alias soluta ipsa.",IoC Detected,69.13,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Keya Mane,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7; rv:1.9.6.20) Gecko/9788-10-23 15:29:08 Firefox/4.0,Segment B,"Gandhidham, Rajasthan",11.173.61.175,Log Data,Alert Data,Firewall
2021-09-24 08:41:33,16.39.34.141,46.74.198.247,62752,32024,TCP,1243,Data,HTTP,"Repellendus voluptas sunt.
Deleniti dolores quas eos hic. Hic et quos pariatur. Repudiandae numquam laudantium magni quas veniam ad perferendis. Quia ipsa quod odit.",IoC Detected,83.95,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Taran Reddy,Opera/9.17.(Windows NT 10.0; oc-FR) Presto/2.9.189 Version/10.00,Segment B,"Bahraich, Tamil Nadu",130.229.133.47,Log Data,Alert Data,Firewall
2023-03-26 19:08:12,188.20.84.115,103.173.48.59,61568,1439,UDP,1435,Control,DNS,"Corporis voluptates nesciunt cumque eaque. Amet dolorem veritatis fuga repudiandae consequuntur.
Voluptates rem aliquam.
Magni tempora aspernatur corporis. Nisi veritatis culpa velit saepe in.",IoC Detected,72.55,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Krish Desai,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),Segment A,"Nandyal, Karnataka",222.37.227.79,Log Data,Alert Data,Firewall
2022-03-07 13:14:26,121.148.247.178,174.90.69.219,58645,46482,ICMP,1239,Control,HTTP,"Possimus iusto quibusdam quam eveniet inventore culpa.
Laudantium unde iste minima fugit. Veniam veniam officia illo.",IoC Detected,18.3,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Armaan Sarraf,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),Segment A,"Tirupati, Arunachal Pradesh",144.106.1.112,Log Data,Alert Data,Server
2020-11-25 22:01:30,23.139.28.191,201.197.115.121,54578,46674,UDP,1361,Data,DNS,Cumque explicabo nam facilis neque occaecati exercitationem. Delectus error laboriosam similique omnis maxime quaerat omnis.,IoC Detected,87.32,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Oorja Chad,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/38.0.804.0 Safari/534.2",Segment C,"Mirzapur, Himachal Pradesh",182.167.8.131,Log Data,Alert Data,Server
2021-08-22 18:45:47,34.138.107.55,110.198.115.72,4843,44964,UDP,606,Data,FTP,A vel hic hic molestiae laudantium perspiciatis. Eius maiores architecto inventore quidem similique fuga. Quis nobis dicta natus minus asperiores.,IoC Detected,34.18,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Neysa Sinha,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),Segment B,"Rourkela, Telangana",220.133.204.1,Log Data,Alert Data,Firewall
2023-05-04 20:45:12,73.82.199.143,34.92.207.26,18030,44713,UDP,1446,Control,FTP,Autem illo maxime mollitia reiciendis debitis. Dolore porro ratione nesciunt est reiciendis at.,IoC Detected,76.88,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Kashvi Gupta,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),Segment C,"Shahjahanpur, Uttarakhand",9.211.43.179,Log Data,Alert Data,Firewall
2021-12-26 21:12:01,207.92.247.209,174.232.55.74,33473,48395,ICMP,467,Control,DNS,"Ipsum dolores commodi fugit. Similique reiciendis eligendi iure inventore eos.
Velit sunt nihil occaecati exercitationem veniam. Sapiente vero nisi in sint.",IoC Detected,66.44,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Alia Sachdev,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/18.0.840.0 Safari/532.1",Segment A,"Phagwara, Tripura",186.239.234.75,Log Data,Alert Data,Firewall
